audio_filepath,start,end,text,pronunciation
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1167.64,1173.96,τα χαμαί της τζαί χτυγούν τα τηλέφωνα ε,ta xamˈe tis dzˈe xtiɣˈun da tilˈefonˌa ˈepsilˌon
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1171.48,1176.2,όπως είναι φυσιολογικόν τζαί λογικό,ˈopos ˌine fˌisjolˌojikˈon dzˈe lˌojikˈo
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1173.96,1178.36,μια ένας παπάς τζαί τουλάχιστο Μαρία,mɲa ˌenas papˈas dzˈe tulˈaçistˌo marˈia
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1176.2,1181.0,συγγνώμη που σε ενοχλώ αλλά θέλω να με,siŋɡnˈomi pu se ˌenoxlˈo alˌa θˈelo na me
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1178.36,1184.72,βοηθήσεις γιατί διαγνώστηκε η κόρη μου ο,voɪθˈisiz jatˈi ðˌiaɣnˈosticˌe i kˈori mu ˈomikrˌon
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1181.0,1188.2,γυμνα με καρκίνο τζαί πρέπει,jˈimna me karcˈino dzˈe prˈepi
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1184.72,1190.64,να το πω να το ομολογήσω ότι τζαί εγώ,na to pˈo na to ˌomolojˈiso ˈoti dzˈe eɣˈo
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1188.2,1192.84,έτσι σε γνώρισα μέσα από κάποιον κοντινό,ˈetsi se ɣnˈorisˌa mˌes apˌo kˈapiˌoŋ ɡˌodinˈo
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1190.64,1195.72,μου πρόσωπο έτσι δηλαδή εν το,mu prˈosopˌo ˈetsi ðˌilaðˈi ˈen do
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1192.84,1198.6,άκουσα το το βίωσα εν,ˈakusˌa to to vˈiosˌa ˈen
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1195.72,1202.48,μέρη πώς πώς γίνεται αυτό τζαί πώς,mˈeri pˈos pˈoz jˈinetˌe aftˈo dzˈe pˈos
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1198.6,1202.48,διαχειρίζεσαι μια τέτοια κατάσταση,ðˌiaçirˈizesˌe mɲa tˈetiˌa katˈastasˌi
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1204.84,1208.36,Να πω,na pˈo
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1205.88,1209.32,ότι επειδή αυτή η αντίδραση για μένα,ˈoti ˌepiðˈi aftˈi i adˈiðrasˌi jˈa mˈena
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1208.36,1211.28,είναι η,ˌine ˈita
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1209.32,1213.919,φυσιολογική δηλαδή εν έννα μπορούσα να,fˌisjolˌojicˈi ðˌilaðˈi ˈen ˈena borˈusa na
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1211.28,1219.28,αντιδράσω διαφορετικά,ˌadiðrˈaso ðˌiafˌoretikˈa
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1213.919,1221.679,θαρκούμαι Ε αυτόν είναι που προσπαθώ να,θarkˈume ˈepsilˌon aftˈon ˌine pu prˌospaθˈo na
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1219.28,1224.36,περάσω τζαί στον κόσμο ότι μία διάγνωση,perˈaso dzˈe stoŋ ɡˈosmo ˈoti mˌia ðiˈaɣnosˌi
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1221.679,1228.159,εννεν το πάππαλλα του κόσμου Ότι,ˈenen do pˈapalˌa tu kˈosmu ˈoti
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1224.36,1228.159,διάγνωση τζαί να είναι,ðiˈaɣnosˌi dzˈe na ˌine
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1230.44,1236.48,Πόσο μάλλον όμως είναι μία ευθύνη που,pˈoso mˈalon ˈomos ˌine mˌia efθˈini pu
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1232.679,1239.6,ήρθε σε μένα χωρίς να το περιμένω χωρίς,ˈirθe se mˈena xorˈiz na to pˌerimˈeno xorˈis
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1236.48,1242.4,να το ζητήσω Ε,na to zitˈiso ˈepsilˌon
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1239.6,1246.24,τζαί όμως είναι σοβαρή ευθύνη Είναι,dzˈe ˈomos ˌine sˌovarˈi efθˈini ˌine
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1242.4,1248.44,σοβαρή ευθύνη γιατί αν εν έχουμε,sˌovarˈi efθˈini jatˈi an ˈen ˌexumˌe
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1246.24,1250.88,άτομα που να μιλούν τζαί να,ˈatomˌa pu na milˈun dzˈe na
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1248.44,1252.72,προσεγγίζουν όι μόνο τον καρκίνο τζαί,prˌoseŋɡˈizun ˈoɪ mˈono toŋ ɡarcˈino dzˈe
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1250.88,1256.12,άλλου είδους ασθένειες τζαί άλλου είδους,ˈalu ˈiðus asθˈeɲes dzˈe ˈalu ˈiðus
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1252.72,1260.679,καταστάσεις έννα πω εγώ Ναι Με αυτόν τον,kˌatastˈasis ˈena pˈo eɣˈo nˈe me aftˈon don
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1256.12,1263.08,τρόπον τότε ήντα κάνουμε,trˈopon dˈote ˈida kˈanumˌe
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1260.679,1266.72,δηλαδή,ðˌilaðˈi
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1263.08,1270.36,ε κάποια πράγματα είναι,ˈepsilˌon kˈapiˌa prˈaɣmatˌa ˌine
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1266.72,1272.799,περίεργα τζαί πλέον ε μετά τη μετάσταση,perˈierɣˌa dzˈe plˈeon ˈepsilˌon metˈa ti metˈastasˌi
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1270.36,1274.52,μου εν είμαι τζαί εγώ κάθε μέρα ε το,mu ˈen ˌime dzˈe eɣˈo kˈaθe mˈera ˈepsilˌon to
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1272.799,1277.76,ίδιο καλά,ˈiðiˌo kalˈa
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1274.52,1281.159,Οπότε κάποιες φορές μου είναι δύσκολο να,opˈote kˈapiˌes forˈez mu ˌine ðˈiskolˌo na
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1277.76,1284.24,απαντήσω Ε έννα βρω βέβαια το χρόνο έννα,ˌapadˈiso ˈepsilˌon ˈena vrˈo vˈeveˌa to xrˈono ˈena
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1281.159,1289.0,το κάνω την ώρα που πρέπει,to kˈano tin ˈora pu prˈepi
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1284.24,1293.0,Όμως εννεν ότι ο καρκίνος που ζω η,ˈomos ˈenen ˈoti o karcˈinos pu zˈo ˈita
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1289.0,1299.52,καθημερινότητα μου είναι πώς να το πω ε,kˌaθimˌerinˈotitˌa mu ˌine pˈoz na to pˈo ˈepsilˌon
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1293.0,1301.799,όσον ε καλή φαίνεται όσον τέτοια αλλά,ˈoson ˈepsilˌon kalˈi fˈenetˌe ˈoson dˈeti alˌa
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1299.52,1303.919,έτσι είμαι σαν άνθρωπος οπότε εν ξέρω,ˈetsi ˌime sˈan ˈanθropˌos opˈote ˈeŋ ɡzˈero
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1301.799,1306.799,να σου απαντήσω κάτι άλλο εν έννα,na su ˌapadˈiso kˈati ˈalo ˈen ˈena
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1303.919,1310.44,μπορούσα να γνωήσω οποιοσδήποτε,borˈusa na ɣnoˈiso ˌopiosðˈipotˌe
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1306.799,1312.039,χρειάζεται ε τη δική μου τη βοήθεια,xrçˈazetˌe ˈepsilˌon ti ðicˈi mu ti voˈiθça
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1310.44,1313.52,Σίγουρα είμαι βέβαιος πως η δική σου η,sˈiɣurˌa ˌime vˈeveˌos pˈos i ðicˈi su ˈita
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1312.039,1315.159,βοήθεια η δική σου η,voˈiθça i ðicˈi su ˈita
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1313.52,1318.88,μαρτυρία,mˌartirˈia
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1315.159,1321.679,εμ στην αρκημός τουλάχιστο απαλύνει κάποιος,ˈem stin ˌarcimˈos tulˈaçistˌo ˌapalˈini kˈapiˌos
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1318.88,1324.64,απαλύνει κάπως τον μόνο Διότι σε ένα,ˌapalˈini kˈapos ton mˈono ðiˈoti se ˌena
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1321.679,1327.32,αδιέξοδο περιμένεις να ακούσεις έναν,ˌaðiˈeksoðˌo pˌerimˈeniz n akˈusis ˌenan
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1324.64,1328.679,άνθρωπο που έσιει αντίστοιχη εμπειρία Να,ˈanθropˌo pu ˈesji adˈistiçˌi ˌebirˈia na
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1327.32,1330.64,νιώσεις ότι εν είσαι μόνος σου ρε παιδί,ɲˈosis ˈoti ˈen ˌise mˈonos su rˈe peðˈi
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1328.679,1333.039,μου ότι κάποιος ανταποκρίθηκε τζαί εν,mu ˈoti kˈapiˌos ˌadapokrˈiθicˌe dzˈe ˈen
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1330.64,1334.76,είναι απλά το κράτος όξα ένας ψυχολόγος,ˌine aplˈa to krˈatos ˈoksa ˌenaz psˌixolˈoɣos
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1333.039,1336.799,που υπάρχουν αξιόλογοι άνθρωποι τζιαμέ στο,pu ipˈarxun ˌaksiˈolojˌi ˈanθropˌi dzˌiamˈe sto
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1334.76,1338.32,παιδογκολογικό Έτσι κάνουν πάρα πολύ,pˌeðoŋɡˌolojikˈo ˈetsi kˈanum bˈara polˈi
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1336.799,1340.64,καλή δουλειά έννα πρέπει να πούμε τζαί,kalˈi ðuʎˈa ˈena prˈepi na pˈume dzˈe
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1338.32,1343.48,μπράβο τους Ε κάνουν τη δουλειά τους,brˈavo tus ˈepsilˌon kˈanun di ðuʎˈa tus
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1340.64,1346.6,βασικά αλλά είναι διάφορο δηγό να ακούς,vˌasikˈa alˌa ˌine ðiˈaforˌo ðiɣˈo n akˈus
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1343.48,1349.2,μιαν άλλη αντίστοιχη ανθρώπινη ιστορία,mˈian ˈali adˈistiçˌi anθrˈopinˌi ˌistorˈia
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1346.6,1352.48,στην γειτονιά σου στην πόλη σου στη,stin jˌitoɲˈa su stim bˈoli su sti
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1349.2,1354.0,χώρα σου έτσι τζαί πόσο μάλλον αυτός ο,xˈora su ˈetsi dzˈe pˈoso mˈalon aftˈos ˈomikrˌon
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1352.48,1357.36,άνθρωπος,ˈanθropˌos
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1354.0,1359.679,ε έσιει όλα εκείνα τα στοιχεία που έννα,ˈepsilˌon ˈesji ˈola ecˈina ta stiçˈia pu ˈena
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1357.36,1361.48,βοηθήσουν έννα σου δύναμη τζαί μάλλον την,voɪθˈisun ˈena su ðˈinamˌi dzˈe mˈalon din
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1359.679,1362.6,αξίωση είναι τζαί την τρέλα που έχεις,aksˈiosˌi ˌine dzˈe tin drˈela pu ˌeçis
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1361.48,1364.919,Ναι,nˈe
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1362.6,1369.919,τζαί το που έχεις,dzˈe to pu ˌeçis
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1364.919,1372.32,γίνεται αφού ε στο λεγα τζαί πριν ότι,jˈinetˌe afˈu ˈepsilˌon sto lˈeɣa dzˈe prˈin ˈoti
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1369.919,1374.919,τελευταίων καιρών,tˌeleftˈeoŋ cerˈon
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1372.32,1377.44,που κάποιες δράσεις που κάνουμε είναι,pu kˈapiˌez ðrˈasis pu kˈanumˌe ˌine
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1374.919,1380.08,πιο οργανωμένες οπότε υπάρχουν κάποια,pçˈo ˌorɣanomˈenes opˈote ipˈarxuŋ ɡˈapiˌa
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1377.44,1382.76,πλαίσια υπάρχουν τέτοια εγώ νιώθω ότι,plˈesja ipˈarxun dˈetiˌa eɣˈo ɲˈoθo ˈoti
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1380.08,1384.96,πιέζομαι δηλαδή ότι έννα πάμε κάπου τζαί,pçˈezomˌe ðˌilaðˈi ˈoti ˈena pˈame kˈapu dzˈe
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1382.76,1388.44,πρέπει να συμπεριφερθώ με συγκεκριμένο,prˈepi na sˌiberˌiferθˈo me sˌiŋɡekrimˈeno
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1384.96,1389.96,τρόπο νιώθω ότι δυσκολεύομαι λαλώ δηλαδή,trˈopo ɲˈoθo ˈoti ðˌiskolˈevomˌe lalˈo ðˌilaðˈi
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1388.44,1394.12,τώρα μπορούμε να κάνουμε καμιά μπελάρα,tˈora borˈume na kˈanumˌe kˌamiˈa belˈara
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1389.96,1396.799,δηλαδή είμαι κάποτε Έτσι ξέρεις ε να,ðˌilaðˈi ˌime kˈapotˌe ˈetsi ksˈeris ˈepsilˌon na
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1394.12,1399.679,πάμε τζαί στα πιο έτσι,pˈame dzˈe sta pçˈo ˈetsi
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1396.799,1401.48,ε αυτονόητα που στην Κύπρο ίσως να μην,ˈepsilˌon ˌaftonˈoɪta pu stiŋ ɡˈipro ˈisoz na mˈin
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1399.679,1403.24,είναι τόσο αυτονόητο Συγγνώμη που εν,ˌine tˈoso ˌaftonˈoɪto siŋɡnˈomi pu ˈen
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1401.48,1405.36,μπορώ να αποβάλλω την δημοσιογραφική μου,borˈo n ˌapovˈalo tin ðˌimosjˌoɣraficˈi mu
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1403.24,1408.52,ιδιότητα Αλλά,ˌiðiˈotit alˌa
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1405.36,1411.159,ε θέλω να πάμε στο εξής τιτσίν Ένας,ˈepsilˌon θˈelo na pˈame sto eksˈis titsˈin ˌenas
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1408.52,1414.96,άνθρωπος όπως τη Μαρί που,ˈanθropˌos ˈopos ti marˈi pu
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1411.159,1416.159,θέλει τζαί μπορεί να είναι ενεργή έτσι,θˈeli dzˈe borˈi na ˌine ˌenerjˈi ˈetsi
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1414.96,1419.159,θέλει να,θˈeli na
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1416.159,1421.4,προσφέρει ε φωνάζει του με τον τρόπον,prosfˈeri ˈepsilˌon fonˈazi tu me ton drˈopon
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1419.159,1424.919,της Ευκαιρία μηδέν με,tis ˌefcerˈia miðˈen me
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1421.4,1427.08,τα εν έπρεπε θεσμοθετημένα η πολιτεία,ta ˈen ˈeprepˌe θˌesmoθˌetimˈena i pˌolitˈia
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1424.919,1429.679,να δίνει ευκαιρίες σε αυτούς τους,na ðˈini ˌefcerˈies se aftˈus tus
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1427.08,1432.88,ανθρώπους τζαί,anθrˈopus dzˈe
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1429.679,1435.24,βεβαίως να ε να έχουν τζαί ένα εισόδημα,vevˈeoz na ˈepsilˌon na ˌexun dzˈe ˌena isˈoðimˌa
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1432.88,1437.679,Δηλαδή τούτοοι ανθρώποι βγαίνουν που την,ðˌilaðˈi tˈutoˌi anθrˈopi vjˈenum bu tin
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1435.24,1438.44,αγορα εργασίας Εκ των πραγμάτων εν,aɣˈora ˌerɣasˈias ek tom braɣmˈaton ˈen
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1437.679,1440.84,είναι,ˌine
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1438.44,1444.039,είδη εν μπορεί η Μαρία σήμερα να πάει,ˈiði ˈen borˈi i marˈia sˈimerˌa na pˈai
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1440.84,1446.24,να δικάσει μια υπόθεση Όι Έτσι στο,na ðikˈasi mɲa ipˈoθesˌi ˈoɪ ˈetsi sto
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1444.039,1449.0,δικαστήριο είσαι νομικός Πήρες το,ðˌikastˈiriˌo ˌise nˌomikˈos pˈires to
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1446.24,1451.24,πτυχείο σου ε άδεια εξασκήσεως,ptiçˈio su ˈepsilˌon ˈaðça ˌeksascˈiseˌos
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1449.0,1452.52,επαγγέλματος Σωστά εν μπορείς να,ˌepaŋɡˈelmatˌos sostˈa ˈen borˈiz na
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1451.24,1454.48,πάεις στο δικαστήριο εν μπορείς να,pˈais sto ðˌikastˈiriˌo ˈen borˈiz na
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1452.52,1456.039,πάεις να γράψεις μια εταιρεία στον,pˈaiz na ɣrˈapsiz mɲa ˌeterˈia ston
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1454.48,1457.96,εύφορον τζαί ένα κότα Ο ύτε ένα,ˈeforˌon dzˈe ˌena kˈota o ˈite ˌena
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1456.039,1461.0,γυμναστό Ούτε ένα,jˌimnastˈo ˈute ˌena
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1457.96,1463.559,γυμναστεί Ντάξει Πιστεύω ότι βρίσκεις,jˌimnastˈi dˈaksi pistˈevo ˈoti vrˈiscis
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1461.0,1465.48,διάφορους άλλους τρόπους εναλλακτηγούς,ðiˈaforˌus ˈalus trˈopus ˌenalˌaktiɣˈus
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1463.559,1467.52,Άρα ήντα πρέπει να κάνει πέμα στην,ˈara ˈida prˈepi na kˈani pˈema stin
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1465.48,1469.88,εισήγησή σου Ήντα πρέπει να κάμει το,isˈijisˈi su ˈida prˈepi na kˈami to
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1467.52,1472.36,κράτος σε αυτή την περίπτωση Αν είσαι,krˈatos se aftˈi tim berˈiptosˌi an ˌise
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1469.88,1475.559,καρτζί στον πρόεδρο της δημοκρατίας,kardzˈi stom brˈoeðrˌo tiz ðˌimokratˈias
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1472.36,1475.559,ήντα έννα του έλεγες ήντα έννα του,ˈida ˈena tu ˈelejˌes ˈida ˈena tu
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1476.919,1485.08,ζητούσες Ότι έχω καταλάβει,zitˈuses ˈoti ˌexo kˌatalˈavi
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1480.679,1488.84,στο σχεδόν δύο χρόνια που,sto sçeðˈon ðˈio xrˈoɲa pu
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1485.08,1490.96,είμαι σε αυτή τη θέση είναι ότι τζαί να,ˌime se aftˈi ti θˈesi ˌine ˈoti dzˈe na
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1488.84,1492.6,προσπαθήσεις εν μπορείς Ενώ τζαί να,prˌospaθˈisis ˈen borˈis enˈo dzˈe na
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1490.96,1495.52,προσπαθήσω εν μπορώ να δουλέψω όπως,prˌospaθˈiso ˈen borˈo na ðulˈepso ˈopos
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1492.6,1500.44,δούλευα πριν Δούλευα ώρες την ημέρα,ðˈulevˌa prˈin ðˈulevˌa ˈores tin imˈera
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1495.52,1504.48,Ε οπότε εκ των πραγμάτων εν γίνεται,ˈepsilˌon opˈote ek tom braɣmˈaton ˈen jˈinetˌe
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1500.44,1505.64,Ε αν μιλούμε για έναν άτομο το οποίο,ˈepsilˌon an milˈume jˈa ˌenan ˈatomˌo to opˈio
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1504.48,1507.76,εν έσιει,ˈen ˈesji
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1505.64,1511.039,στήριξη,stˈiriksˌi
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1507.76,1513.84,ε απ την οικογένειαν τζαί από θεούς τζαί,ˈepsilˌon ˈap tin ˌikojˈeɲan dzˈe apˌo θeˈus dzˈe
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1511.039,1518.96,αγγέλους να το πω έτσι εν μπορείς να,aŋɡˈeluz na to pˈo ˈetsi ˈen borˈiz na
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1513.84,1518.96,προχωρήσεις Από κει τζαί πέρα θεωρώ όμως,prˌoxorˈisis apˌo cˈi dzˈe pˈera θˌeorˈo ˈomos
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1521.0,1527.279,ότι πάλι πρέπει να το πάρω λίγο στο πιο,ˈoti pˈali prˈepi na to pˈaro lˈiɣo sto pçˈo
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1524.279,1530.88,προσωπικό Άτομα σαν εμένα έννα μπορούσαν,prˌosopikˈo ˈatomˌa sˈan emˈena ˈena borˈusan
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1527.279,1533.2,να συνεισφέρουν πάρα πολύ σε,na sˌinisfˈerum bˈara polˈi se
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1530.88,1535.039,γενικότερα σε ότι έσιει να κάνει σχέση,jˌenikˈoterˌa se ˈoti ˈesji na kˈani sçˈesi
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1533.2,1537.559,με τον καρκίνο με τους,me toŋ ɡarcˈino me tus
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1535.039,1540.64,καρκινοπαθείς ε με άτομα που βιώνουν,kˌarcinˌopaθˈis ˈepsilˌon me ˈatomˌa pu viˈonun
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1537.559,1542.96,αντίστοιχες καταστάσεις με όλα αυτά,adˈistiçˌes kˌatastˈasiz me ˈol aftˈa
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1540.64,1544.919,Έτσι είναι κάτι που εν γίνεται Δηλαδή,ˈetsi ˌine kˈati pu ˈen jˈinetˌe ðˌilaðˈi
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1542.96,1547.2,αν έννα μπορούσες να πάεις,an ˈena borˈusez na pˈais
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1544.919,1550.64,θεσμοθετημένα μέσω μιας συνεργασίας από,θˌesmoθˌetimˈena mˈeso mˌias sˌinerɣasˈias apˌo
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1547.2,1553.279,το Ηπειρίων παιδείας στα σχόλια Ναι Ας,to ˌipirˈiom beðˈias sta sxˈoʎa nˈe ˈas
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1550.64,1558.36,πούμε προχθές εκουβαλούσαμε τη βαλίτισαν,pˈume proxθˈes ˌekuvalˈusamˌe ti valˈitisˌan
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1553.279,1560.08,της Χριστοδούλας ε σε όλη την Κύπρο τζαί,tis xrˌistoðˈulas ˈepsilˌon se ˈoli tiŋ ɡˈipro dzˈe
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1558.36,1561.72,τελευταίος σταθμός ήταν η αεροδαφούσα να,tˌeleftˈeos staθmˈos ˌitan i ˌaerˌoðafˈusa na
