audio_filepath,start,end,text,pronunciation
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1754.32,1760.0,ήμουν κακό παιδί Πραγματικά κακό παιδί,ˌimuŋ ɡakˈo peðˈi prˌaɣmatikˈa kakˈo peðˈi
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1757.76,1761.76,εν έννα έλεγα ότι εν μου άρεσε που εν,ˈen ˈena ˈeleɣˌa ˈoti ˈen mu ˈaresˌe pu ˈen
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1760.0,1763.12,ήξερα ήντα έκανα Εννοώ,ˈikserˌa ˈida ˈekanˌa ˌenoˈo
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1761.76,1764.799,ήμουν πολύ μπερδεμένος εν ξέρω αν,ˌimum bolˈi bˌerðemˈenos ˈeŋ ɡzˈero an
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1763.12,1766.159,όπως η Γιάνα θυμάται τον εαυτό της σε,ˈopos i jˈana θimˈate ton ˌeaftˈo tis se
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1764.799,1767.24,αυτή την ηλικία εν ξέρω πώς ήταν,aftˈi tin ˌilicˈia ˈeŋ ɡzˈero pˈos ˌitan
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1766.159,1770.399,τότε,tˈote
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1767.24,1772.24,αλλά εγώ είχα τρελαθεί Εννοώ σαν να το,alˌa eɣˈo ˌixa trˌelaθˈi ˌenoˈo sˈan na to
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1770.399,1774.24,έκανα οι ορμόνες μου τρελαίνονται σε εκείνο το,ˈekanˌa i ormˈonez mu trelˈenodˌe se ecˈino to
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1772.24,1776.72,σημείο Ναι αλλά τώρα είναι κι αυτοί,simˈio nˈe alˌa tˈora ˌine cˈi aftˈi
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1774.24,1778.0,Πίστεψέ με ξέρεις τώρα το,pˈistepsˈe me ksˈeris tˈora to
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1776.72,1779.279,κάνουν κι αυτοί Τζαί τώρα,kˈanuŋ ɡˈi aftˈi dzˈe tˈora
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1778.0,1780.96,έχω πάθος για διαφορετικά,ˌexo pˈaθoz jˈa ðˌiafˌoretikˈa
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1779.279,1783.2,πράγματα καταλαβαίνεις Έτσι τώρα είμαι πιο,prˈaɣmatˌa kˌatalavˈenis ˈetsi tˈora ˌime pçˈo
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1780.96,1785.039,παθιασμένος με άλλα πράγματα για τα οποία ήμουν,pˌaθiasmˈenoz me ˈala prˈaɣmatˌa jˈa ta opˈia ˌimun
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1783.2,1787.52,παθιασμένος όταν ήμουν τζαί,pˌaθiasmˈenos ˈotan ˌimun dzˈe
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1785.039,1790.96,ετών ξέρεις Πιστεύεις λοιπόν ότι,etˈoŋ ɡzˈeris pistˈeviz lipˈon ˈoti
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1787.52,1793.36,αν ένας έφηβος ξεκινήσει θεραπεία,an ˌenas ˈefivˌos ksˌecinˈisi θˌerapˈia
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1790.96,1795.2,από την πιο δύσκολη,apˌo tim bçˈo ðˈiskolˌi
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1793.36,1797.44,ηλικία του αυτό έννα τον βοηθήσει να,ˌilicˈia tu aftˈo ˈena ton voɪθˈisi na
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1795.2,1799.2,ισορροπήσει να μην καταφεύγει σε ναρκωτικά τζαί όλα αυτά,ˌisoropˈisi na mˈiŋ ɡˌatafˈevji se nˌarkotikˈa dzˈe ˈol aftˈa
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1799.2,1805.039,Θαρκούμαι ότι κάποιος έφηβος που έσιει,θarkˈume ˈoti kˈapiˌos ˈefivˌos pu ˈesji
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1802.72,1807.12,την συναισθηματική επίγνωση,tin sˌinesθˌimaticˈi epˈiɣnosˌi
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1805.039,1808.799,για να καταλάβει τον εαυτό του έννα είναι σε,janˌa kˌatalˈavi ton ˌeaftˈo tu ˈena ˌine se
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1807.12,1811.76,πολύ καλύτερη θέση από έναν έφηβο που,polˈi kalˈiterˌi θˈesi apˌo ˌenan ˈefivˌo pu
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1808.799,1814.24,εν την έσιει Ναί Αληθινό γεγονός Ναι Ποια είναι τα,ˈen din ˈesji nˈe ˌaliθinˈo jˌeɣonˈoz nˈe pˈia ˌine ta
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1811.76,1816.48,σχέδιά σας για το μέλλον Πρόκειται,sçˈeðiˈa saz jˈa to mˈelom brˈocitˌe
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1814.24,1818.64,να γράψεις ένα βιβλίο Ω σίγουρα Τζιαμέ Το,na ɣrˈapsis ˌena vivlˈio omˈeɣa sˈiɣurˌa dzˌiamˈe to
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1816.48,1820.32,ήξερα Το ήξερα Σκόπευα να της πω,ˈikserˌa to ˈikserˌa skˈopevˌa na tis pˈo
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1818.64,1821.52,έννα της το ζητήσω τζαί ήξερα ότι,ˈena tis to zitˈiso dzˈe ˈikserˌa ˈoti
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1820.32,1822.88,έννα έλεγε ναι στη συγγραφή ενός,ˈena ˈelejˌe nˈe sti sˌiŋɡrafˈi enˌos
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1821.52,1826.559,βιβλίου Λοιπόν έννα γράψεις ένα βιβλίο,vivlˈiu lipˈon ˈena ɣrˈapsis ˌena vivlˈio
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1822.88,1828.399,έννα γράψω ένα βιβλίο έννα,ˈena ɣrˈapso ˌena vivlˈio ˈena
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1826.559,1830.32,σκόπευα να γίνω τζαί δημόσιος ομιλητής,skˈopevˌa na jˈino dzˈe ðimˈosjos ˌomilitˈis
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1828.399,1832.64,Καλά Είσαι ομιλητής στο,kalˈa ˌise ˌomilitˈis sto
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1830.32,1835.279,εν ήμουν στο αλλά λαλώ,ˈen ˌimun sto alˌa lalˈo
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1832.64,1837.76,συγγνώμη Φορμπς Φορμπς Αυτό είναι,siŋɡnˈomi fˈorbs fˈorbs aftˈo ˌine
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1835.279,1840.96,τρελό Ναι Λοιπόν υπήρχε ένα άρθρο στο,trelˈo nˈe lipˈon ipˈirçe ˌen ˈarθro sto
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1837.76,1844.159,έννα ήθελα να κάνω μια,ˈena ˈiθelˌa na kˈano mɲa
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1840.96,1846.799,ομιλία τζαί πολλές άλλες Μου αρέσει να βρίσκομαι,ˌomilˈia dzˈe polˈes ˈalez mu arˈesi na vrˈiskomˌe
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1844.159,1848.08,στη σκηνή Έτσι ακόμα τζαί όταν ήμουν παιδί το,sti scinˈi ˈetsi akˈoma dzˈe ˈotan ˌimum beðˈi to
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1846.799,1850.24,μόνο πράγμα που μου άρεσε να κάνω ήταν να,mˈono prˈaɣma pu mu ˈaresˌe na kˈano ˌitan na
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1848.08,1852.88,τραγουδάω Έτσι λοιπόν τραγουδούσα Στέκομαι στις,trˌaɣuðˈao ˈetsi lipˈon drˌaɣuðˈusa stˈekomˌe stis
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1850.24,1854.72,σκηνές τζαί τραγουδάω Τζαί το προβλέπω αυτό,scinˈes dzˈe trˌaɣuðˈao dzˈe to provlˈepo aftˈo
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1852.88,1856.64,τζαί στο μέλλον Εντάξει αυτό είναι ωραίο,dzˈe sto mˈelon edˈaksi aftˈo ˌine orˈeo
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1854.72,1858.24,Ναι Δεκάρα Σου εύχομαι ότι καλύτερο,nˈe ðekˈara su ˈefxomˌe ˈoti kalˈiterˌo
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1856.64,1860.64,Σας ευχαριστώ πολύ Ευχαριστώ που ήρθες,sas ˌefxaristˈo polˈi ˌefxaristˈo pu ˈirθes
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1858.24,1862.88,Ήταν πολύ της τελευταίας στιγμής Ήταν πολύ της,ˌitam bolˈi tis tˌeleftˈeas stiɣmˈis ˌitam bolˈi tis
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1860.64,1864.72,τελευταίας στιγμής Μπορεί να κάνω,tˌeleftˈeas stiɣmˈiz borˈi na kˈano
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1862.88,1866.88,ψυχοθεραπεία μαζί σου έννα ήθελα πολύ να σε έχω,psˌixoθˌerapˈia mazˌi su ˈena ˈiθelˌa polˈi na se ˌexo
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1864.72,1869.12,αν έχεις χρόνο Όπως έννα ήθελα πολύ να,an ˌeçis xrˈono ˈopos ˈena ˈiθelˌa polˈi na
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1866.88,1873.12,είμαι πελάτης σας Υπάρχει όποιος,ˌime pelˈatis sas ipˈarçi ˈopiˌos
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1869.12,1876.48,θέλει θεραπεία στην Κύπρο,θˈeli θˌerapˈia stiŋ ɡˈipro
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1873.12,1879.0,Ηλία Ελένη Ελένη Ελένη Η Ελένη είναι ένα,ilˈia elˈeni elˈeni elˈeni i elˈeni ˌine ˌena
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1876.48,1881.36,άτομο στο οποίο αξίζει να απευθυνθείς Πολύ όμορφη,ˈatomˌo sto opˈio aksˈizi n ˌapefθinθˈis polˈi ˈomorfˌi
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1879.0,1883.039,κυρία Ευχαριστώ πολύ που ήρθατε Το,cirˈia ˌefxaristˈo polˈi pu ˈirθatˌe to
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1881.36,1884.32,εκτιμώ Σας ευχαριστώ πολύ Ευχαριστώ,ˌektimˈo sas ˌefxaristˈo polˈi ˌefxaristˈo
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1883.039,1887.12,πολύ που με καλέσατε Ήταν,polˈi pu me kalˈesatˌe ˌitan
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1884.32,1887.12,χαρά μου που βρίσκομαι εδώ Ευχαριστώ,xarˈa mu pu vrˈiskomˌe eðˈo ˌefxaristˈo
/kaggle/input/audio-files/Audio_Files/j9bhm8OVMQc.wav,2.24,10.2,βαθύ ποτάμι ο,vaθˈi potˈami ˈomikrˌon
/kaggle/input/audio-files/Audio_Files/j9bhm8OVMQc.wav,5.5600000000000005,13.599,έρωτας με το φιλίνα,ˈerotˌaz me to filˈina
/kaggle/input/audio-files/Audio_Files/j9bhm8OVMQc.wav,10.2,16.84,τρέμει ψάχνω στα,trˈemi psˈaxno sta
/kaggle/input/audio-files/Audio_Files/j9bhm8OVMQc.wav,13.599,19.56,διάφανα νερά,ðiˈafanˌa nerˈa
/kaggle/input/audio-files/Audio_Files/j9bhm8OVMQc.wav,16.84,23.64,νυχτερινό,nˌixterinˈo
/kaggle/input/audio-files/Audio_Files/j9bhm8OVMQc.wav,19.56,25.84,μελτέμ κι από την όχθη,meltˈem cˈi apˌo tin ˈoxθi
/kaggle/input/audio-files/Audio_Files/j9bhm8OVMQc.wav,23.64,28.96,χύνονται στου,çˈinodˌe stu
/kaggle/input/audio-files/Audio_Files/j9bhm8OVMQc.wav,25.84,31.599,ποταμο τα,potˈamo ta
/kaggle/input/audio-files/Audio_Files/j9bhm8OVMQc.wav,28.96,34.879,βάθη,vˈaθi
/kaggle/input/audio-files/Audio_Files/j9bhm8OVMQc.wav,31.599,38.28,κόκκινο κρασί να,kˈocinˌo krasˈi na
/kaggle/input/audio-files/Audio_Files/j9bhm8OVMQc.wav,34.879,38.28,ψαν τα,psˈan da
/kaggle/input/audio-files/Audio_Files/j9bhm8OVMQc.wav,40.92,45.96,πά τη στιγμή που έγινε ο πυροβολισμός,pˈa ti stiɣmˈi pu ˈejinˌe o pˌirovˌolismˈos
/kaggle/input/audio-files/Audio_Files/j9bhm8OVMQc.wav,43.719,47.8,είχαμε μια συζήτηση με τον ματθαίο,ˌixamˌe mɲa sizˈitisˌi me ton matθˈeo
/kaggle/input/audio-files/Audio_Files/j9bhm8OVMQc.wav,45.96,50.84,επιμένει πως υπάρχει μια αλήθεια για τη,ˌepimˈeni pˈos ipˈarçi mɲ alˈiθça jˈa ti
/kaggle/input/audio-files/Audio_Files/j9bhm8OVMQc.wav,47.8,52.079,διάλυση του γάμου μας τότε έννα στο πω για,ðiˈalisˌi tu ɣˈamu mas tˈote ˈena sto pˈo jˈa
/kaggle/input/audio-files/Audio_Files/j9bhm8OVMQc.wav,50.84,55.079,τελευταία,tˌeleftˈea
/kaggle/input/audio-files/Audio_Files/j9bhm8OVMQc.wav,52.079,57.52,φορά είναι ένοχος πς αυτό τζαί λέει,forˈa ˌine ˈenoxˌos pˌisˈiɣm aftˈo dzˈe lˈei
/kaggle/input/audio-files/Audio_Files/j9bhm8OVMQc.wav,55.079,57.52,βλακίες,vlacˈies
/kaggle/input/audio-files/Audio_Files/j9bhm8OVMQc.wav,58.039,62.12,κυρία νικολάου,cirˈia nˌikolˈau
/kaggle/input/audio-files/Audio_Files/j9bhm8OVMQc.wav,60.44,65.12,καλημέρα του θεού,kˌalimˈera tu θeˈu
/kaggle/input/audio-files/Audio_Files/j9bhm8OVMQc.wav,62.12,65.12,είναι,ˌine
/kaggle/input/audio-files/Audio_Files/j9bhm8OVMQc.wav,67.56,73.0,καλημέρα ρε σε,kˌalimˈera rˈe se
/kaggle/input/audio-files/Audio_Files/j9bhm8OVMQc.wav,69.96000000000001,75.159,μάρκο ήντα γυρεύει εδώ η κυρία απίθανη τζαί,mˈarko ˈida jirˈevi eðˈo i cirˈi apˈiθanˌi dzˈe
/kaggle/input/audio-files/Audio_Files/j9bhm8OVMQc.wav,73.0,78.119,γιατί την είπες κυρία νικολάου γιατί την,jatˈi tin ˈipes cirˈia nˌikolˈau jatˈi tin
/kaggle/input/audio-files/Audio_Files/j9bhm8OVMQc.wav,75.159,79.84,ξέρεις ήντα μπουμπού είπε εξαίρεση με,ksˈeris ˈida bubˈu ˈipe eksˈeresˌi me
/kaggle/input/audio-files/Audio_Files/j9bhm8OVMQc.wav,78.119,81.479,κάνες εσύ υπε εξαίρεση για να δώσεις,kˈanes esˈi ˈipe eksˈeresˌi janˌa ðˈosis
/kaggle/input/audio-files/Audio_Files/j9bhm8OVMQc.wav,79.84,84.56,ριάλια του θάνου να κάνει δουλειά στο,riˈaʎa tu θˈanu na kˈani ðuʎˈa sto
/kaggle/input/audio-files/Audio_Files/j9bhm8OVMQc.wav,81.479,86.439,λονδίνο ναι με είχαν σύμβουλοι,lonðˈino nˈe me ˌixan sˈimvulˌi
/kaggle/input/audio-files/Audio_Files/j9bhm8OVMQc.wav,84.56,88.24,επενδύσεων τότε ο μιχάλης ιωάννου μαζί,ˌepenðˈiseˌon dˈote o mixˈalis ˌioˈanu mazˌi
/kaggle/input/audio-files/Audio_Files/j9bhm8OVMQc.wav,86.439,91.28,με κάτι άλλους επιχειρηματίες τους δύο,me kˈati ˈalus ˌepiçˌirimatˈies tuz ðˈio
/kaggle/input/audio-files/Audio_Files/j9bhm8OVMQc.wav,88.24,94.36,γνώρισα ποντάραμε κά κάπου τζαί κάναμε,ɣnˈorisˌa podˈaramˌe kˈa kˈapu dzˈe kˈanamˌe
/kaggle/input/audio-files/Audio_Files/j9bhm8OVMQc.wav,91.28,96.439,τρελά κι φεύγει πάλι αντώνη ακούς παρόλο,trelˈa cˈi fˈevji pˈali adˈoni akˈus parˈolo
/kaggle/input/audio-files/Audio_Files/j9bhm8OVMQc.wav,94.36,98.32,το σκηνικό που έγινε με το ματθαίο ε,to scˌinikˈo pu ˈejinˌe me to matθˈeo ˈepsilˌon
/kaggle/input/audio-files/Audio_Files/j9bhm8OVMQc.wav,96.439,100.88,σσιάζουμαι ο πρώην σου εν καταλαβαίνει,ssjˈazumˌe o prˈoin su ˈeŋ ɡˌatalavˈeni
/kaggle/input/audio-files/Audio_Files/j9bhm8OVMQc.wav,98.32,104.2,τίποτα ούτε εγώ όμως λοιπόν πάρ τον επί,tˈipotˌa ˈute eɣˈo ˈomoz lipˈom bˈar ton epˌi
/kaggle/input/audio-files/Audio_Files/j9bhm8OVMQc.wav,100.88,106.52000000000001,τόπου ναι τον αδερφό σου τον ματθαίο έννα,tˈopu nˈe ton ˌaðerfˈo su ton matθˈeo ˈena
/kaggle/input/audio-files/Audio_Files/j9bhm8OVMQc.wav,104.2,110.119,μπορούσαμε να τον είχαμε σκοτώσει εν το,borˈusamˌe na ton ˌixamˌe skotˈosi ˈen do
/kaggle/input/audio-files/Audio_Files/j9bhm8OVMQc.wav,106.52000000000001,115.03999999999999,κάναμε την επόμενη φορά αν εν έρθεις,kˈanamˌe tin epˈomenˌi forˈa an ˈen ˈerθis
/kaggle/input/audio-files/Audio_Files/j9bhm8OVMQc.wav,110.119,115.03999999999999,κύπρο σειρά έσιει γκόμενά σου,cˈipro sirˈa ˈesji ɡˈomenˈa su
/kaggle/input/audio-files/Audio_Files/j9bhm8OVMQc.wav,125.56,128.56,βοήθεια,voˈiθça
/kaggle/input/audio-files/Audio_Files/j9bhm8OVMQc.wav,147.68,152.64,βοήθεια μελίνα,voˈiθça melˈina
/kaggle/input/audio-files/Audio_Files/j9bhm8OVMQc.wav,150.2,152.64,άσε την,ˈase tin
/kaggle/input/audio-files/Audio_Files/j9bhm8OVMQc.wav,157.07999999999998,161.07999999999998,τσάντα ήντα έγινε είσαι,tsˈada ˈida ˈejinˌe ˌise
/kaggle/input/audio-files/Audio_Files/j9bhm8OVMQc.wav,161.159,166.68,καλά τρέχει,kalˈa trˈeçi
/kaggle/input/audio-files/Audio_Files/j9bhm8OVMQc.wav,163.8,168.64,γαίμα τρόμαξα τα κλειδιά είναι στην,jˈema trˈomaksˌa ta klˌiðiˈa ˌine stin
/kaggle/input/audio-files/Audio_Files/j9bhm8OVMQc.wav,166.68,170.2,τσάντα πώς έννα πούμε σπίτι έννα πάμε στη,tsˈada pˈos ˈena pˈume spˈiti ˈena pˈame sti
/kaggle/input/audio-files/Audio_Files/j9bhm8OVMQc.wav,168.64,171.959,πμε στην αστυνομία να το καταγγείλουμε,pmˈe stin ˌastinomˈia na to kˌataŋɡˈilumˌe
/kaggle/input/audio-files/Audio_Files/j9bhm8OVMQc.wav,170.2,176.48,όι όι όι στην αστυνομία σε παρακαλώ,ˈoɪ ˈoɪ ˈoɪ stin ˌastinomˈia se pˌarakalˈo
/kaggle/input/audio-files/Audio_Files/j9bhm8OVMQc.wav,171.959,176.48,πολύ αου έλα έλα ενά,polˈi ˈau ˈela ˈela enˈa
/kaggle/input/audio-files/Audio_Files/j9bhm8OVMQc.wav,183.2,189.239,απίστευτο ο δάφνη πληρωνόταν από άντρες,apˈisteftˌo o ðˈafni plˌironˈotan apˌo ˈadres
/kaggle/input/audio-files/Audio_Files/j9bhm8OVMQc.wav,186.84,189.239,ήτανε,ˈitanˌe
/kaggle/input/audio-files/Audio_Files/j9bhm8OVMQc.wav,189.48,197.07999999999998,δηλαδή ήντα φοβάσαι να πεις τη λέξη πες,ðˌilaðˈi ˈida fovˈase na pˈis ti lˈeksi pˈes
/kaggle/input/audio-files/Audio_Files/j9bhm8OVMQc.wav,194.28,200.28,την ιερόδουλη αν εν μπορείς να το πεις,tin ˌierˈoðulˌi an ˈen borˈiz na to pˈis
/kaggle/input/audio-files/Audio_Files/j9bhm8OVMQc.wav,197.07999999999998,203.04,άλλωσπως ήντα κάνουμε,ˈalospˌos ˈida kˈanumˌe
/kaggle/input/audio-files/Audio_Files/j9bhm8OVMQc.wav,200.28,205.44,τώρα εσείς έννα αποφασίσετε,tˈora esˈis ˈen ˌapofasˈisetˌe
/kaggle/input/audio-files/Audio_Files/j9bhm8OVMQc.wav,203.04,207.319,είναι αλήθεια ότι για τζείνη είναι,ˌine alˈiθça ˈoti jˈa dzˈini ˌine
/kaggle/input/audio-files/Audio_Files/j9bhm8OVMQc.wav,205.44,209.239,δύσκολα τα πράγματα αλλά εσάς μπορεί να,ðˈiskolˌa ta prˈaɣmatˌa alˌa esˈaz borˈi na
/kaggle/input/audio-files/Audio_Files/j9bhm8OVMQc.wav,207.319,212.12,σας βολεύει γιατί αν το μάθει ο θείος,saz volˈevi jatˈi an do mˈaθi o θˈios
/kaggle/input/audio-files/Audio_Files/j9bhm8OVMQc.wav,209.239,215.12,σας έννα της πάρει πίσω ότι της είχε δώσει,sas ˈena tis pˈari pˈiso ˈoti tis ˌiçe ðˈosi
/kaggle/input/audio-files/Audio_Files/j9bhm8OVMQc.wav,212.12,216.76,κάτσε μάρκο εννεν τόσο απλό εκτός,kˈatse mˈarko ˈenen dˈoso aplˈo ektˈos
/kaggle/input/audio-files/Audio_Files/j9bhm8OVMQc.wav,215.12,219.519,από το οικονομικό υπάρχει τζαί ένα,apˌo to ˌikonˌomikˈo ipˈarçi dzˈe ˌena
/kaggle/input/audio-files/Audio_Files/j9bhm8OVMQc.wav,216.76,221.439,τεράστιο ηθικό θέμα εδώ πέρα αν η δάφνη,terˈastiˌo ˌiθikˈo θˈema eðˈo pˈera an i ðˈafni
/kaggle/input/audio-files/Audio_Files/j9bhm8OVMQc.wav,219.519,223.599,όλα αυτά τα χρόνια ξεγελούσε το θείο μου,ˈol aftˈa ta xrˈoɲa ksˌejelˈuse to θˈio mu
/kaggle/input/audio-files/Audio_Files/j9bhm8OVMQc.wav,221.439,227.07999999999998,τζαί αυτό μαθευτεί έννα γίνουμε ρεζίλι ογε,dzˈe aftˈo mˌaθeftˈi ˈena jˈinumˌe rezˈili ˈoje
/kaggle/input/audio-files/Audio_Files/j9bhm8OVMQc.wav,223.599,228.68,ός ναι πρέπει να κρατηθεί κρυφό τζαί εν,ˈoz nˈe prˈepi na krˌatiθˈi krifˈo dzˈe ˈen
/kaggle/input/audio-files/Audio_Files/j9bhm8OVMQc.wav,227.07999999999998,231.31900000000002,έννα κάνουμε καμία κίνηση αν εν,ˈena kˈanumˌe kamˈia cˈinisˌi an ˈen
/kaggle/input/audio-files/Audio_Files/j9bhm8OVMQc.wav,228.68,233.36,βεβαιωθούμε έχω τη διεύθυνση απ το,vˌeveoθˈume ˌexo ti ðiˈefθinsˌi ˈap to
/kaggle/input/audio-files/Audio_Files/j9bhm8OVMQc.wav,231.31900000000002,236.04,στούντιο που είχες στο κολωνάκι θες να,stˈudiˌo pu ˌiçes sto kˌolonˈaci θˈez na
/kaggle/input/audio-files/Audio_Files/j9bhm8OVMQc.wav,233.36,240.64,το κοιτάξω ναι αλλά θέλω να το τσεκάρω κ,to citˈakso nˈe alˌa θˈelo na to tsekˈaro kˈapa
/kaggle/input/audio-files/Audio_Files/j9bhm8OVMQc.wav,236.04,242.519,εγώ εντάξει λοιπόν φεύγω αύριο για κύπρο,eɣˈo edˈaksi lipˈon fˈevɣo ˈavriˌo jˈa cˈipro
/kaggle/input/audio-files/Audio_Files/j9bhm8OVMQc.wav,240.64,244.36,ήντα ήταν αυτό που έμαθα πυροβολήσουν τον,ˈida ˌitan aftˈo pu ˈemaθˌa pˌirovolˈisun don
/kaggle/input/audio-files/Audio_Files/j9bhm8OVMQc.wav,242.519,249.36,μαθο έχουνε βήξει τα,mˈaθo ˈexunˌe vˈiksi ta
/kaggle/input/audio-files/Audio_Files/j9bhm8OVMQc.wav,244.36,252.2,χανιά ναι είμα σαν μαζί τζείνη την ώρα α,xaɲˈa nˈe ˈima sˈan mazˌi dzˈini tin ˈor ˈalfa
/kaggle/input/audio-files/Audio_Files/j9bhm8OVMQc.wav,249.36,256.56,ωστε ξανα σμίξαν αυτό μην το ξαναπείς,ˈoste ksˈana smˈiksan aftˈo mˈin do ksˌanapˈis
/kaggle/input/audio-files/Audio_Files/j9bhm8OVMQc.wav,252.2,258.44,ούτε για πλάκα εντάξει λοιπόν αν μάθω,ˈute jˈa plˈaka edˈaksi lipˈon an mˈaθo
/kaggle/input/audio-files/Audio_Files/j9bhm8OVMQc.wav,256.56,259.959,κάτι έννα σε πάρω τηλέφωνο ούτως άλλους έννα,kˈati ˈena se pˈaro tilˈefonˌo ˈutos ˈalus ˈena
/kaggle/input/audio-files/Audio_Files/j9bhm8OVMQc.wav,258.44,262.759,τα ξαναπούμε σε μία εβδομ α πουθ ρθω,ta ksˌanapˈume se mˌia ˈevðom ˈalfa pˈuθ rθˈo
/kaggle/input/audio-files/Audio_Files/j9bhm8OVMQc.wav,259.959,262.759,χανιά,xaɲˈa
/kaggle/input/audio-files/Audio_Files/j9bhm8OVMQc.wav,266.68,272.039,καληνύχτα ήντα ήταν αυτό που ακούσαμε ποιο,kˌalinˈixta ˈida ˌitan aftˈo pu akˈusamˌe pˈio
/kaggle/input/audio-files/Audio_Files/j9bhm8OVMQc.wav,269.96,274.84000000000003,απ τα δύο αυτό που είπε για σένα τζαί το,ˈap ta ðˈio aftˈo pu ˈipe jˈa sˈena dzˈe to
/kaggle/input/audio-files/Audio_Files/j9bhm8OVMQc.wav,272.039,274.84000000000003,ματθαίο όξα για τη,matθˈeo ˈoksa jˈa ti
/kaggle/input/audio-files/Audio_Files/j9bhm8OVMQc.wav,281.36,287.84000000000003,δάφνη επιτέλους φύγανε να γυρίσουμε,ðˈafni ˌepitˈelus fˈiɣanˌe na jirˈisumˌe
/kaggle/input/audio-files/Audio_Files/j9bhm8OVMQc.wav,284.96,291.039,στους ρυθμούς μας αχ αυτό το κοριτσάκι η,stuz riθmˈuz mas ˈax aftˈo to kˌoritsˈaci ˈita
